match_id,date,team_a,team_b,elo_a_pre_original,elo_b_pre_original,elo_a_pre_rederived,elo_b_pre_rederived,elo_delta_a,elo_delta_b,elo_source_status
20060611_Angola_vs_Portugal,2006-06-11,Angola,Portugal,1633.797,1850.494,1633.7968764528514,1850.4944456677258,0.00012354714863249683,-0.00044566772589860193,comparado
20060611_Mexico_vs_Iran,2006-06-11,Mexico,Iran,1828.522,1831.483,1828.5219472392257,1831.4827958842525,5.2760774224225315e-05,0.00020411574746503902,comparado
20060611_Serbia_vs_Netherlands,2006-06-11,Serbia,Netherlands,1707.562,1883.52,1707.5615693047557,1883.5202099175299,0.0004306952441766043,-0.00020991752990084933,comparado
20060612_Australia_vs_Japan,2006-06-12,Australia,Japan,1863.937,1792.023,1863.9366876208708,1792.0229538720275,0.0003123791291272937,4.6127972382237203e-05,comparado
20060612_Italy_vs_Ghana,2006-06-12,Italy,Ghana,1839.678,1637.467,1839.677505031464,1637.4665307722685,0.0004949685360315925,0.0004692277316280524,comparado
20060612_United_States_vs_Czech_Republic,2006-06-12,United States,Czech Republic,1834.867,1872.675,1834.8674879984944,1872.6753870070459,-0.0004879984944636817,-0.0003870070459015551,comparado
20060613_Brazil_vs_Croatia,2006-06-13,Brazil,Croatia,1903.739,1769.219,1903.7386926710626,1769.2191159545598,0.00030732893742424494,-0.00011595455976021185,comparado
20060613_France_vs_Switzerland,2006-06-13,France,Switzerland,1901.339,1702.598,1901.3385082393083,1702.5978967958333,0.0004917606916023942,0.00010320416663489596,comparado
20060613_South_Korea_vs_Togo,2006-06-13,South Korea,Togo,1757.847,1600.288,1757.846905522807,1600.2876690850615,9.447719298805168e-05,0.0003309149385586352,comparado
20060614_Germany_vs_Poland,2006-06-14,Germany,Poland,1856.273,1702.884,1856.2730134005917,1702.8838218968822,-1.3400591797108063e-05,0.00017810311783250654,comparado
20060614_Spain_vs_Ukraine,2006-06-14,Spain,Ukraine,1860.358,1697.046,1860.3583353739957,1697.046247092862,-0.00033537399576744065,-0.0002470928618549806,comparado
20060614_Tunisia_vs_Saudi_Arabia,2006-06-14,Tunisia,Saudi Arabia,1740.055,1700.585,1740.0546733437905,1700.584819423701,0.0003266562096087,0.0001805762990443327,comparado
20060615_Ecuador_vs_Costa_Rica,2006-06-15,Ecuador,Costa Rica,1674.932,1681.843,1674.931817574937,1681.8433765089117,0.00018242506303067785,-0.0003765089115859155,comparado
20060615_England_vs_Trinidad_and_Tobago,2006-06-15,England,Trinidad and Tobago,1882.972,1643.709,1882.971770102067,1643.7091081013248,0.00022989793296801508,-0.00010810132471306133,comparado
20060615_Sweden_vs_Paraguay,2006-06-15,Sweden,Paraguay,1774.872,1698.95,1774.8717999229118,1698.950150296548,0.00020007708826597081,-0.00015029654787213076,comparado
20060616_Argentina_vs_Serbia,2006-06-16,Argentina,Serbia,1865.793,1696.372,1865.7927244689065,1696.3722306386285,0.0002755310933935107,-0.00023063862840899674,comparado
20060616_Mexico_vs_Angola,2006-06-16,Mexico,Angola,1851.758,1624.425,1851.7581383636139,1624.4246375460837,-0.0001383636138143629,0.0003624539162956353,comparado
20060616_Netherlands_vs_Ivory_Coast,2006-06-16,Netherlands,Ivory Coast,1894.71,1731.165,1894.7095485836571,1731.165104977364,0.0004514163429121254,-0.00010497736411707592,comparado
20060617_Czech_Republic_vs_Ghana,2006-06-17,Czech Republic,Ghana,1898.193,1627.412,1898.1934913037437,1627.4118480605573,-0.0004913037437290768,0.00015193944273050874,comparado
20060617_Italy_vs_United_States,2006-06-17,Italy,United States,1849.732,1809.349,1849.7321877431752,1809.3493837017966,-0.0001877431752745906,-0.00038370179663616,comparado
20060617_Portugal_vs_Iran,2006-06-17,Portugal,Iran,1859.867,1808.247,1859.8666845744935,1808.2466047598643,0.00031542550641461276,0.0003952401357310009,comparado
20060618_Brazil_vs_Australia,2006-06-18,Brazil,Australia,1916.991,1881.718,1916.9912621803005,1881.7180472902546,-0.00026218030052405084,-4.729025454253133e-05,comparado
20060618_France_vs_South_Korea,2006-06-18,France,South Korea,1890.485,1769.927,1890.484819894419,1769.9268374347425,0.0001801055809664831,0.00016256525736935146,comparado
20060618_Japan_vs_Croatia,2006-06-18,Japan,Croatia,1774.242,1755.967,1774.2415942026437,1755.966546445322,0.0004057973562794359,0.0004535546781880839,comparado
20060619_Saudi_Arabia_vs_Ukraine,2006-06-19,Saudi Arabia,Ukraine,1702.96,1679.372,1702.9602799937718,1679.3717861803877,-0.00027999377175547124,0.00021381961232691538,comparado
20060619_Spain_vs_Tunisia,2006-06-19,Spain,Tunisia,1878.033,1737.679,1878.0327962864699,1737.6792127737197,0.00020371353002701653,-0.00021277371956784918,comparado
20060619_Togo_vs_Switzerland,2006-06-19,Togo,Switzerland,1588.208,1713.452,1588.207737173126,1713.4515851407227,0.0002628268741773354,0.00041485927727080707,comparado
20060620_Costa_Rica_vs_Poland,2006-06-20,Costa Rica,Poland,1652.245,1690.596,1652.2451271498903,1690.5962681521264,-0.0001271498904316104,-0.00026815212640940445,comparado
20060620_Germany_vs_Ecuador,2006-06-20,Germany,Ecuador,1868.561,1704.53,1868.5605671453475,1704.5300669339583,0.0004328546524448029,-6.693395835100091e-05,comparado
20060620_Paraguay_vs_Trinidad_and_Tobago,2006-06-20,Paraguay,Trinidad and Tobago,1682.467,1635.326,1682.4673986152288,1635.3259489949892,-0.000398615228732524,5.1005010845983634e-05,comparado
20060620_Sweden_vs_England,2006-06-20,Sweden,England,1791.355,1891.355,1791.354551604231,1891.3549292084026,0.00044839576912636403,7.079159740897012e-05,comparado
20060621_Iran_vs_Angola,2006-06-21,Iran,Angola,1789.029,1636.491,1789.0293939571795,1636.4906057829764,-0.0003939571795399388,0.0003942170235404774,comparado
20060621_Ivory_Coast_vs_Serbia,2006-06-21,Ivory Coast,Serbia,1719.379,1675.593,1719.3794821708625,1675.5925902257673,-0.0004821708625968313,0.00040977423282129166,comparado
20060621_Netherlands_vs_Argentina,2006-06-21,Netherlands,Argentina,1906.495,1886.572,1906.4951713901587,1886.5723648817677,-0.00017139015881184605,-0.0003648817678367777,comparado
20060621_Portugal_vs_Mexico,2006-06-21,Portugal,Mexico,1879.084,1839.692,1879.0838953771784,1839.692170126721,0.00010462282170919934,-0.000170126721059205,comparado
20060622_Croatia_vs_Australia,2006-06-22,Croatia,Australia,1757.07,1861.309,1757.07012499031,1861.308660997105,-0.0001249903100415395,0.0003390028948615509,comparado
20060622_Czech_Republic_vs_Italy,2006-06-22,Czech Republic,Italy,1864.25,1847.302,1864.2502653221256,1847.3022682426176,-0.00026532212564234214,-0.0002682426177216257,comparado
20060622_Ghana_vs_United_States,2006-06-22,Ghana,United States,1661.355,1811.779,1661.3550740421754,1811.7793032023542,-7.404217535622593e-05,-0.0003032023541891249,comparado
20060622_Japan_vs_Brazil,2006-06-22,Japan,Brazil,1773.138,1937.401,1773.1380156576556,1937.40064847345,-1.5657655694667483e-05,0.0003515265500482201,comparado
20060623_Saudi_Arabia_vs_Spain,2006-06-23,Saudi Arabia,Spain,1667.254,1891.406,1667.2537838979947,1891.4064531366778,0.00021610200519717182,-0.0004531366778337542,comparado
20060623_Switzerland_vs_South_Korea,2006-06-23,Switzerland,South Korea,1727.735,1776.935,1727.7351419523536,1776.9346796265927,-0.000141952353715169,0.0003203734072485531,comparado
20060623_Togo_vs_France,2006-06-23,Togo,France,1573.924,1883.477,1573.924180361495,1883.4769777025688,-0.00018036149504041532,2.2297431314655114e-05,comparado
20060623_Ukraine_vs_Tunisia,2006-06-23,Ukraine,Tunisia,1715.078,1724.306,1715.0782822761648,1724.3055559235117,-0.00028227616485310136,0.00044407648829292157,comparado
20060624_Argentina_vs_Mexico,2006-06-24,Argentina,Mexico,1887.775,1821.063,1887.775238137493,1821.0629686825646,-0.0002381374929427693,3.1317435514210956e-05,comparado
20060624_Germany_vs_Sweden,2006-06-24,Germany,Sweden,1883.735,1797.237,1883.7346725359162,1797.2373026283988,0.00032746408373895974,-0.000302628398685556,comparado
20060625_England_vs_Ecuador,2006-06-25,England,Ecuador,1885.472,1689.356,1885.4721781842347,1689.3559615433896,-0.00017818423475546297,3.845661035484227e-05,comparado
20060625_Portugal_vs_Netherlands,2006-06-25,Portugal,Netherlands,1897.713,1905.292,1897.7130968213348,1905.2922981344334,-9.682133486421662e-05,-0.0002981344334784808,comparado
20060626_Italy_vs_Australia,2006-06-26,Italy,Australia,1871.313,1855.191,1871.3126695287792,1855.1906613550634,0.0003304712208773708,0.0003386449366189481,comparado
20060626_Switzerland_vs_Ukraine,2006-06-26,Switzerland,Ukraine,1753.476,1736.636,1753.4756992752132,1736.6358739823484,0.00030072478693909943,0.00012601765160979994,comparado
20060627_Brazil_vs_Ghana,2006-06-27,Brazil,Ghana,1952.559,1690.919,1952.5586715142158,1690.918632467336,0.00032848578416633245,0.00036753266408595664,comparado
20060627_Spain_vs_France,2006-06-27,Spain,France,1900.47,1889.304,1900.4699504324356,1889.3044314392516,4.956756447427324e-05,-0.0004314392515425425,comparado
20060630_Germany_vs_Argentina,2006-06-30,Germany,Argentina,1900.518,1904.792,1900.5177587763353,1904.7917933285296,0.00024122366471601708,0.00020667147032327193,comparado
20060630_Italy_vs_Ukraine,2006-06-30,Italy,Ukraine,1891.339,1737.653,1891.3389080762045,1737.6529248569188,9.192379548039753e-05,7.514308117606561e-05,comparado
20060701_Brazil_vs_France,2006-07-01,Brazil,France,1962.004,1912.996,1962.003930082418,1912.9962198892679,6.991758186813968e-05,-0.00021988926778249152,comparado
20060701_England_vs_Portugal,2006-07-01,England,Portugal,1895.735,1919.171,1895.73519606517,1919.1711327607447,-0.00019606517003012414,-0.0001327607446910406,comparado
20060704_Germany_vs_Italy,2006-07-04,Germany,Italy,1900.776,1907.242,1900.7760806122585,1907.2415767451687,-8.061225844357978e-05,0.00042325483127569896,comparado
20060705_Portugal_vs_France,2006-07-05,Portugal,France,1917.757,1936.939,1917.7567422821382,1936.9388953565872,0.0002577178618139442,0.00010464341289662116,comparado
20060708_Germany_vs_Portugal,2006-07-08,Germany,Portugal,1878.201,1897.915,1878.2008485547578,1897.9149898249952,0.0001514452421815804,1.0175004717893898e-05,comparado
20060709_Italy_vs_France,2006-07-09,Italy,France,1929.817,1956.781,1929.8168088026694,1956.7806478137302,0.0001911973306505388,0.00035218626976529777,comparado
20070626_Uruguay_vs_Peru,2007-06-26,Uruguay,Peru,1762.383,1586.125,1762.3826608571387,1586.124557383102,0.00033914286132130655,0.00044261689799895976,comparado
20070626_Venezuela_vs_Bolivia,2007-06-26,Venezuela,Bolivia,1558.353,1524.896,1558.3529623312131,1524.8956231966797,3.766878694477782e-05,0.0003768033202504739,comparado
20070627_Brazil_vs_Mexico,2007-06-27,Brazil,Mexico,1940.693,1803.129,1940.6926669935042,1803.129440051766,0.0003330064957935974,-0.00044005176619066333,comparado
20070627_Ecuador_vs_Chile,2007-06-27,Ecuador,Chile,1667.594,1674.495,1667.5940795850854,1674.4948727343692,-7.958508535921283e-05,0.00012726563068099495,comparado
20070628_Argentina_vs_United_States,2007-06-28,Argentina,United States,1892.465,1830.231,1892.4653224000263,1830.2306715792918,-0.0003224000263344351,0.00032842070822880487,comparado
20070628_Paraguay_vs_Colombia,2007-06-28,Paraguay,Colombia,1690.567,1748.534,1690.566543492578,1748.534436861864,0.00045650742208636075,-0.00043686186381819425,comparado
20070630_Bolivia_vs_Uruguay,2007-06-30,Bolivia,Uruguay,1526.912,1722.82,1526.9116525206848,1722.8200565185452,0.00034747931522360886,-5.6518545306971646e-05,comparado
20070630_Venezuela_vs_Peru,2007-06-30,Venezuela,Peru,1556.337,1625.687,1556.336933007208,1625.6871617216955,6.699279197164287e-05,-0.00016172169557648886,comparado
20070701_Brazil_vs_Chile,2007-07-01,Brazil,Chile,1910.805,1695.078,1910.8051801825052,1695.0778239099736,-0.00018018250511886436,0.00017609002634344506,comparado
20070701_Mexico_vs_Ecuador,2007-07-01,Mexico,Ecuador,1833.017,1647.011,1833.016926862765,1647.011128409481,7.313723494917213e-05,-0.00012840948102166294,comparado
20070702_Argentina_vs_Colombia,2007-07-02,Argentina,Colombia,1915.759,1705.813,1915.7588905860976,1705.812902383199,0.00010941390246443916,9.761680121300742e-05,comparado
20070702_United_States_vs_Paraguay,2007-07-02,United States,Paraguay,1806.937,1733.288,1806.9371033932205,1733.288077971243,-0.00010339322057006939,-7.797124294484092e-05,comparado
20070703_Peru_vs_Bolivia,2007-07-03,Peru,Bolivia,1598.915,1516.639,1598.9153455085034,1516.6393545565827,-0.0003455085034147487,-0.0003545565828062536,comparado
20070703_Venezuela_vs_Uruguay,2007-07-03,Venezuela,Uruguay,1583.109,1733.092,1583.1087492204001,1733.0923544826474,0.0002507795998099027,-0.00035448264725346235,comparado
20070704_Brazil_vs_Ecuador,2007-07-04,Brazil,Ecuador,1922.689,1636.29,1922.68901683715,1636.2900720067482,-1.6837149814818986e-05,-7.200674826890463e-05,comparado
20070704_Mexico_vs_Chile,2007-07-04,Mexico,Chile,1843.738,1683.194,1843.7379832654979,1683.193987255329,1.6734502196413814e-05,1.2744671039399691e-05,comparado
20070705_Argentina_vs_Paraguay,2007-07-05,Argentina,Paraguay,1925.445,1760.274,1925.4452001783163,1760.2741062121017,-0.0002001783163905202,-0.00010621210185490781,comparado
20070705_Colombia_vs_United_States,2007-07-05,Colombia,United States,1696.127,1779.951,1696.12659279098,1779.9510751523617,0.0004072090198405931,-7.51523616600025e-05,comparado
20070707_Chile_vs_Brazil,2007-07-07,Chile,Brazil,1692.261,1929.463,1692.2613714684433,1929.4632886386,-0.00037146844329072337,-0.00028863860006822506,comparado
20070707_Venezuela_vs_Uruguay,2007-07-07,Venezuela,Uruguay,1591.65,1724.551,1591.6500923690778,1724.5510113339697,-9.236907771992264e-05,-1.1333969723636983e-05,comparado
20070708_Argentina_vs_Peru,2007-07-08,Argentina,Peru,1937.152,1594.033,1937.1515961371208,1594.0332701286877,0.00040386287923865893,-0.00027012868781639554,comparado
20070708_Mexico_vs_Paraguay,2007-07-08,Mexico,Paraguay,1834.671,1748.568,1834.6705990523835,1748.5677102532973,0.0004009476165265369,0.00028974670271963987,comparado
20070710_Uruguay_vs_Brazil,2007-07-10,Uruguay,Brazil,1741.987,1943.277,1741.9870424186508,1943.2772792188139,-4.241865076437534e-05,-0.0002792188138300844,comparado
20070711_Mexico_vs_Argentina,2007-07-11,Mexico,Argentina,1864.445,1944.276,1864.4446697932044,1944.2761707017344,0.0003302067955246457,-0.00017070173430511204,comparado
20070714_Mexico_vs_Uruguay,2007-07-14,Mexico,Uruguay,1842.696,1752.953,1842.695618923254,1752.9532427669747,0.0003810767459526687,-0.00024276697467939812,comparado
20070715_Brazil_vs_Argentina,2007-07-15,Brazil,Argentina,1932.311,1966.025,1932.31107887049,1966.0252215716848,-7.88704901424353e-05,-0.00022157168473313504,comparado
20080607_Portugal_vs_Turkey,2008-06-07,Portugal,Turkey,1817.645,1740.859,1817.644851030085,1740.8592070420905,0.0001489699150170054,-0.00020704209055111278,comparado
20080607_Switzerland_vs_Czech_Republic,2008-06-07,Switzerland,Czech Republic,1738.941,1862.069,1738.9408790587995,1862.0692881953066,0.00012094120052097423,-0.00028819530666623905,comparado
20080608_Austria_vs_Croatia,2008-06-08,Austria,Croatia,1591.084,1806.289,1591.0839926543345,1806.2887808705877,7.3456656082271365e-06,0.0002191294122440013,comparado
20080608_Germany_vs_Poland,2008-06-08,Germany,Poland,1900.521,1721.062,1900.520950492836,1721.061866272972,4.95071640216338e-05,0.00013372702778724488,comparado
20080609_Netherlands_vs_Italy,2008-06-09,Netherlands,Italy,1866.903,1923.794,1866.9028029258286,1923.794023016157,0.00019707417141034966,-2.301615700162074e-05,comparado
20080609_Romania_vs_France,2008-06-09,Romania,France,1799.089,1920.814,1799.089062434647,1920.8143487777252,-6.243464713406865e-05,-0.00034877772509389615,comparado
20080610_Greece_vs_Sweden,2008-06-10,Greece,Sweden,1772.465,1752.659,1772.46482250578,1752.6585193431852,0.0001774942199972429,0.00048065681494335877,comparado
20080610_Spain_vs_Russia,2008-06-10,Spain,Russia,1894.249,1713.375,1894.2493061711505,1713.3751898739968,-0.00030617115044151433,-0.00018987399676007044,comparado
20080611_Czech_Republic_vs_Portugal,2008-06-11,Czech Republic,Portugal,1875.924,1835.089,1875.9237259512806,1835.0894551249821,0.00027404871934777475,-0.00045512498218158726,comparado
20080611_Switzerland_vs_Turkey,2008-06-11,Switzerland,Turkey,1725.086,1723.415,1725.0864413028255,1723.4146029471933,-0.00044130282549303956,0.0003970528066474799,comparado
20080612_Austria_vs_Poland,2008-06-12,Austria,Poland,1581.649,1709.863,1581.6490396931842,1709.8634545103782,-3.969318436247704e-05,-0.0004545103781765647,comparado
20080612_Croatia_vs_Germany,2008-06-12,Croatia,Germany,1815.724,1911.719,1815.723733831738,1911.7193622554298,0.0002661682619873318,-0.0003622554297635361,comparado
20080613_Italy_vs_Romania,2008-06-13,Italy,Romania,1890.81,1806.16,1890.8099454817698,1806.1595323177173,5.4518230172106996e-05,0.0004676822827605065,comparado
20080613_Netherlands_vs_France,2008-06-13,Netherlands,France,1899.887,1913.744,1899.886880460216,1913.743878894655,0.00011953978400924825,0.00012110534498788184,comparado
20080614_Greece_vs_Russia,2008-06-14,Greece,Russia,1748.298,1699.337,1748.2977569026048,1699.3374409791868,0.0002430973952414206,-0.0004409791868056345,comparado
20080614_Sweden_vs_Spain,2008-06-14,Sweden,Spain,1776.826,1908.287,1776.8255849463603,1908.2870550659604,0.0004150536396991811,-5.506596039595024e-05,comparado
20080615_Switzerland_vs_Portugal,2008-06-15,Switzerland,Portugal,1703.985,1860.39,1703.9853913932686,1860.3898246594497,-0.0003913932687282795,0.00017534055041323882,comparado
20080615_Turkey_vs_Czech_Republic,2008-06-15,Turkey,Czech Republic,1744.516,1850.623,1744.5156528567502,1850.623356416813,0.00034714324988271983,-0.00035641681301967765,comparado
20080616_Austria_vs_Germany,2008-06-16,Austria,Germany,1589.065,1885.06,1589.065055899989,1885.0603872253985,-5.589998886534886e-05,-0.0003872253985264251,comparado
20080616_Poland_vs_Croatia,2008-06-16,Poland,Croatia,1702.447,1842.383,1702.4474383035736,1842.3827088617693,-0.0004383035736736929,0.00029113823075022083,comparado
20080617_France_vs_Italy,2008-06-17,France,Italy,1883.661,1885.792,1883.6606955972063,1885.7923273303295,0.00030440279374488455,-0.00032733032958276453,comparado
20080617_Netherlands_vs_Romania,2008-06-17,Netherlands,Romania,1929.97,1811.177,1929.9700637576645,1811.1771504691576,-6.375766452038079e-05,-0.0001504691576883488,comparado
20080618_Greece_vs_Spain,2008-06-18,Greece,Spain,1724.358,1921.7,1724.3578898848182,1921.6998234490218,0.00011011518176928803,0.00017655097826718702,comparado
20080618_Russia_vs_Sweden,2008-06-18,Russia,Sweden,1723.277,1763.413,1723.2773079969734,1763.412816563299,-0.00030799697333350196,0.00018343670103604381,comparado
