match_id,stage_label,title,team_a,team_b,score,goals_a,goals_b,prob_scoreline,expected_points_8_5_3,exact_prob,difference_prob,result_prob,risk_adjusted_points,ensemble_adjusted_points,competitive_adjusted_points,public_score_popularity_index,differential_value_index,plausibility_index,rank_by_probability,rank_by_expected_points,selected_by_model,selected_by_penca,model_modal_score,model_modal_prob,penca_score,penca_expected_points,tail_7plus_or_other_prob
,Grupo A,Mexico vs South Africa,Mexico,South Africa,3-4,3,4,0.0001693500261878095,0.2637825263744197,0.0001693500261878095,0.04688384153941793,0.056502264405673464,0.11390147098521052,0.14153086065351378,0.1849699716677655,0.0,0.15513968219375612,0.48,31,32,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,3-5,3,5,2.809783912340155e-05,0.1854076520264361,2.809783912340155e-05,0.007908282646022754,0.056502264405673464,0.0654357959456591,0.11476016309626116,0.16350043791666996,0.0,0.1740724100728886,0.48,37,38,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,3-6,3,6,4.755191078219226e-06,0.1723213542124469,4.755191078219226e-06,0.0014001477110959315,0.056502264405673464,0.05996801499839033,0.08109385890387127,0.12413622556657233,0.0,0.1537227380810752,0.48,45,43,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,4-0,4,0,0.0858153560214221,2.762557343977562,0.0858153560214221,0.09690332119006277,0.77043487784439,2.6541326292196383,2.6972967921495927,2.8426573965769437,0.0,0.5191450158119674,0.6330361287242643,5,6,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,4-1,4,1,0.020784537499646955,2.7115887448440805,0.020784537499646955,0.16896524940598484,0.77043487784439,2.705793775541688,2.3445880063734466,2.4480103096941828,0.0,0.3693653690026292,0.6415887745053357,11,14,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,4-2,4,2,0.0031412168962207374,2.758388823060709,0.0031412168962207374,0.2188302694194383,0.77043487784439,2.79507115213539,2.3655559579428074,2.4597795644954936,0.0,0.33651288054530737,0.5421422675146673,19,7,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,4-3,4,3,0.0003836834909800706,2.7305987399312617,0.0003836834909800706,0.2090715279625759,0.77043487784439,2.7663308450635644,2.252829856552686,2.3301602184804966,0.0,0.2761798640278961,0.48,26,11,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,4-4,4,4,7.447208457516538e-05,0.8655377050034075,7.447208457516538e-05,0.1730628577499364,0.1730628577499364,0.6893562002271686,0.5783180538180153,0.6298201102050245,0.0,0.18393591566789003,0.48,33,26,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,4-5,4,5,1.5726444672232485e-05,0.263321655629873,1.5726444672232485e-05,0.04688384153941793,0.056502264405673464,0.11391430028803794,0.14113040901045004,0.18454980916303157,0.0,0.1550692862592197,0.48,39,33,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,4-6,4,6,2.6450897359870877e-06,0.18533129377827387,2.6450897359870877e-06,0.007908282646022754,0.056502264405673464,0.0654713645401927,0.1075307002319015,0.15459278546949654,0.0,0.1680788758485537,0.48,46,39,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,5-0,5,0,0.04147611826970962,2.5281512756270734,0.04147611826970962,0.046209143642387145,0.77043487784439,2.446615498510852,2.1517280469027305,2.247309815946798,0.0,0.3413634608716701,0.5023335454279007,8,18,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,5-1,5,1,0.010327870655695818,2.5360948878803833,0.010327870655695818,0.09690332119006277,0.77043487784439,2.5144823812979222,2.067296626213659,2.148032881992231,0.0,0.28834377063775646,0.5441199011479583,14,17,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,5-2,5,2,0.0016106693868217698,2.654067140505605,0.0016106693868217698,0.16896524940598484,0.77043487784439,2.671595620698488,2.1920863457199204,2.2710114950522047,0.0,0.2818755333295865,0.48,21,15,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,5-3,5,3,0.00021371030885819305,2.7496063032986213,0.00021371030885819305,0.2188302694194383,0.77043487784439,2.789756524592895,2.3215834421046684,2.4062780396374825,0.0,0.3024807054743362,0.48,29,8,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,5-4,5,4,2.7573976451791404e-05,2.7295304113876773,2.7573976451791404e-05,0.2090715279625759,0.77043487784439,2.7656931669097427,2.2399988665756014,2.3153145557468973,0.0,0.26898460418319936,0.48,38,12,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,5-5,5,5,6.011504291893292e-06,0.8653323232625578,6.011504291893292e-06,0.1730628577499364,0.1730628577499364,0.6892609227124927,0.5781271173468016,0.6296199557150349,0.0,0.18390299417226205,0.48,44,27,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,5-6,5,6,1.307186626404744e-06,0.2632783978557354,1.307186626404744e-06,0.04688384153941793,0.056502264405673464,0.11391556493816406,0.14109282339633533,0.18451037372831838,0.0,0.15506267975708232,0.48,48,34,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,6-0,6,0,0.017448554474717163,2.402182192024477,0.017448554474717163,0.01926594753357757,0.77043487784439,2.344211283290614,1.983454124905671,2.0681175782201797,0.0,0.30236947612324555,0.48,12,21,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,6-1,6,1,0.004430450969423756,2.4170142737262155,0.004430450969423756,0.046209143642387145,0.77043487784439,2.387150812962029,1.8813803526575708,1.9473446700410741,0.0,0.23558684779822633,0.48,18,20,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,6-2,6,2,0.0007166416776581584,2.5072612009462705,0.0007166416776581584,0.09690332119006277,0.77043487784439,2.4991486795152924,1.9953789627317202,2.0651464987241788,0.0,0.24916977140163718,0.48,25,19,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,6-3,6,3,9.820147557041363e-05,2.649529736771851,9.820147557041363e-05,0.16896524940598484,0.77043487784439,2.6689930789139233,2.1704250216536876,2.246362416437175,0.0,0.27120498136959853,0.48,32,16,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,6-4,6,4,1.40189909871231e-05,2.749007229345008,1.40189909871231e-05,0.2188302694194383,0.77043487784439,2.789395735567697,2.3108886379262783,2.3938609342551604,0.0,0.2963296297460078,0.48,40,9,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,6-5,6,5,1.990776165965428e-06,2.7294536617868195,1.990776165965428e-06,0.2090715279625759,0.77043487784439,2.7656473838732314,2.2398904999432503,2.3152001397259037,0.0,0.26896299922376216,0.48,47,13,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,6-6,6,6,4.558954114916295e-07,0.8653156564359165,4.558954114916295e-07,0.1730628577499364,0.1730628577499364,0.6892531926346048,0.5781116229679051,0.6296037132969703,0.0,0.1839003226038043,0.48,49,28,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,Mexico vs South Africa,Mexico,South Africa,7+ / otro,,,0.01336659796601014,,,,,,,,,,,,,False,False,2-0,0.18091907909343563,2-0,3.291722409652354,0.01336659796601014
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,0-0,0,0,0.10947973031051017,1.8349132695598351,0.10947973031051017,0.3012948157256609,0.3012948157256609,1.598362691971208,2.000084434570107,2.1689405358288116,0.0,0.6030575044953727,0.9617850400198826,2,4,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,0-1,0,1,0.0820372519377822,1.423141598293885,0.0820372519377822,0.16777820148025457,0.28049114650667645,1.1559466028390601,1.675826300212923,1.8496021646623342,0.0,0.6206280873193253,0.9667571255030941,4,20,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,0-2,0,2,0.04726272923832681,1.1380075179754865,0.04726272923832681,0.07737294537023838,0.28049114650667645,0.888576825740488,1.2198957746046972,1.3607320514295482,0.0,0.5029867029458966,0.732681685627132,8,35,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,0-3,0,3,0.017819166398631257,0.9470466760852648,0.017819166398631257,0.02605786868467085,0.28049114650667645,0.7374897799141429,0.8170417111377622,0.9087563014666598,0.0,0.3275521083174909,0.5582222082692208,14,40,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,0-4,0,4,0.005124728750465559,0.8709743304533678,0.005124728750465559,0.0070633523409709235,0.28049114650667645,0.6865227788183942,0.6526082034235244,0.7192732075805756,0.0,0.2380893005608969,0.48,22,44,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,0-5,0,5,0.001280537934721165,0.8487398505545515,0.001280537934721165,0.0017123986151793837,0.28049114650667645,0.6731658503183184,0.5556990733653759,0.609374403384295,0.0,0.19169760721042545,0.48,31,47,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,0-6,0,6,0.00029869630729342084,0.8431548517974727,0.00029869630729342084,0.0003926616777815576,0.28049114650667645,0.6699571005421382,0.5352843314630161,0.5854562854877172,0.0,0.17918555008821832,0.48,40,49,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,1-0,1,0,0.10170097649222251,1.9649192922100376,0.10170097649222251,0.20258712471519089,0.4182140377676628,1.731295956571136,2.1660683584801714,2.354757093738108,0.0,0.6738883402069172,0.9649131701475547,3,1,False,True,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,1-1,1,1,0.13506774734873198,1.9116773206745004,0.13506774734873198,0.3012948157256609,0.3012948157256609,1.6535598260334758,2.461105641452082,2.6906181514259755,0.0,0.819687535621048,0.9602085109955846,1,2,True,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,1-2,1,2,0.06497565466321338,1.3719568064701786,0.06497565466321338,0.16777820148025457,0.28049114650667645,1.1237660597567567,1.5803913470277005,1.7559556953032027,0.0,0.6270155295553654,0.968146324972495,7,23,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,1-3,1,3,0.024230071972376293,1.068909546177635,0.024230071972376293,0.07737294537023838,0.28049114650667645,0.8533415425377694,1.0667668544481481,1.1935888852935337,0.0,0.4529358244478057,0.9751570283606943,12,36,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,1-4,1,4,0.006830658347607319,0.914081151932193,0.006830658347607319,0.02605786868467085,0.28049114650667645,0.7252095276246282,0.7134463478841012,0.7844101125892476,0.0,0.25344201680409445,0.6425947466689571,20,41,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,1-5,1,5,0.0016350710401721127,0.8605053573224875,0.0016350710401721127,0.0070633523409709235,0.28049114650667645,0.6835254213450201,0.6359762794608308,0.6933755399615197,0.0,0.2049973589310317,0.5444359637574576,28,45,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,1-6,1,6,0.0003672290522049393,0.8459999239070028,0.0003672290522049393,0.0017123986151793837,0.28049114650667645,0.6724668160613696,0.6058999111772249,0.6557004331271479,0.0,0.1778590069640108,0.48,37,48,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,2-0,2,0,0.07970350728808047,1.7499366613735035,0.07970350728808047,0.12809201310313684,0.4182140377676628,1.5084371861585437,1.80889640676285,1.9733298159763268,0.0,0.5872621757624176,0.7281493133165884,5,5,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,2-1,2,1,0.07665327563233512,1.8897761896303753,0.07665327563233512,0.20258712471519089,0.4182140377676628,1.6799358783808764,2.2329922049834168,2.4399874952200777,0.0,0.7392688937023604,0.9666516953222187,6,3,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,2-2,2,2,0.04665455193496752,1.6464377344332073,0.04665455193496752,0.3012948157256609,0.3012948157256609,1.4688004157677248,1.8191016654545364,1.988278306170199,0.0,0.604202288270223,0.9660915647949664,9,10,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,2-3,2,3,0.017759046447994014,1.2303069818245207,0.017759046447994014,0.16777820148025457,0.28049114650667645,1.0408263184988042,1.075758035059808,1.1746717375482216,0.0,0.3532632231729063,0.7552984548579147,15,31,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,2-4,2,4,0.005134527820180844,1.0116229137210486,0.005134527820180844,0.07737294537023838,0.28049114650667645,0.8273102605697839,0.7876255711454312,0.8526314376473393,0.0,0.23216380893538602,0.5403022333265889,21,37,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,2-5,2,5,0.0012435034725171547,0.8973196873069225,0.0012435034725171547,0.02605786868467085,0.28049114650667645,0.719632250934094,0.6592950877494934,0.7125217673952612,0.0,0.1900952844491706,0.48,32,42,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,2-6,2,6,0.0002695391708195681,0.8564087617144298,0.0002695391708195681,0.0070633523409709235,0.28049114650667645,0.682417418842592,0.6100018421906718,0.6594801898809124,0.0,0.17670838460800226,0.48,42,46,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,3-0,3,0,0.04007374865839138,1.4903998694255747,0.04007374865839138,0.05776825507370607,0.4182140377676628,1.2740525180866589,1.1981551295393624,1.2954518873597072,0.0,0.3474884207869452,0.5535863567739455,10,19,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,3-1,3,1,0.03908510006034493,1.628081439690297,0.03908510006034493,0.12809201310313684,0.4182140377676628,1.432605873375787,1.6451395546078103,1.7934093198697214,0.0,0.529534875935397,0.9715136341426446,11,11,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,3-2,3,2,0.020750465391937194,1.7220677589091817,0.020750465391937194,0.20258712471519089,0.4182140377676628,1.5720613381169506,1.474434001054807,1.5808286781702996,0.0,0.3799809896981884,0.8338859748472263,13,6,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,3-3,3,3,0.008910598901151371,1.5332058753317588,0.008910598901151371,0.3012948157256609,0.3012948157256609,1.3961808295579183,1.2666032056096912,1.3512200628920361,0.0,0.3022030617226604,0.6519207553166387,18,13,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,3-4,3,4,0.002697720211136225,1.185123003113947,0.002697720211136225,0.16777820148025457,0.28049114650667645,1.0167833215576156,0.8743142124643203,0.93056713008573,0.0,0.20090327721932028,0.48,26,32,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,3-5,3,5,0.0006746124326186513,0.9982431675583621,0.0006746124326186513,0.07737294537023838,0.28049114650667645,0.8217487982953097,0.7005081906869178,0.7513412890593548,0.0,0.1815467799015606,0.48,36,38,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,3-6,3,6,0.00014938875203808022,0.8940373431454853,0.00014938875203808022,0.02605786868467085,0.28049114650667645,0.7185996232662948,0.6100819631292111,0.6588066689150227,0.0,0.17401680637789854,0.48,43,43,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,4-0,4,0,0.015311066149150766,1.3421565078600213,0.015311066149150766,0.020790598054790367,0.4182140377676628,1.155140457281105,0.924007603346501,0.9885265715529752,0.0,0.23042488645169362,0.48,16,25,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,4-1,4,1,0.014742833450891519,1.414407123803075,0.014742833450891519,0.05776825507370607,0.4182140377676628,1.2342683119790137,1.1154678321937672,1.1932398180004995,0.0,0.2777570921669009,0.6390936369610574,17,21,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,4-2,4,2,0.008142737314683568,1.5352543514533128,0.008142737314683568,0.12809201310313684,0.4182140377676628,1.379792010472912,1.1744637637357007,1.2407639434271343,0.0,0.23678635604083395,0.5372990346381816,19,12,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,4-3,4,3,0.003128175219969916,1.6692008883932798,0.003128175219969916,0.20258712471519089,0.4182140377676628,1.540530404040704,1.3064219610971688,1.3721731388190106,0.0,0.23482563472086335,0.48,25,7,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,4-4,4,4,0.0010758677222798532,1.509701681795144,0.0010758677222798532,0.3012948157256609,0.3012948157256609,1.3817310636545013,1.2057598345171094,1.2729307089211703,0.0,0.23989598001450327,0.48,33,16,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,4-5,4,5,0.00028275826555094937,1.1778781172771915,0.00028275826555094937,0.16777820148025457,0.28049114650667645,1.0130636461429068,0.8598878925417673,0.914251181003893,0.0,0.19415460165044884,0.48,41,33,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,4-6,4,6,6.523266560144768e-05,0.9964150282573105,6.523266560144768e-05,0.07737294537023838,0.28049114650667645,0.8210062491713768,0.6987792688781352,0.7495048369804108,0.0,0.18116274322241283,0.48,46,39,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,5-0,5,0,0.004907967074900566,1.282276299728461,0.004907967074900566,0.006455142600385427,0.4182140377676628,1.1116590576625232,0.8070668451794726,0.861033508534407,0.0,0.1927380834104799,0.48,23,28,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,5-1,5,1,0.004651543712415633,1.310177940549816,0.004651543712415633,0.020790598054790367,0.4182140377676628,1.141205011582784,0.9584504529548513,1.0176757496922284,0.0,0.21151891691920385,0.5418019880407555,24,26,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,5-2,5,2,0.002616839027954852,1.378029140534265,0.002616839027954852,0.05776825507370607,0.4182140377676628,1.2169510394589766,0.997413246896,1.0517183378589792,0.0,0.19394675343921178,0.48,27,22,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,5-3,5,3,0.0010525590202290526,1.5139838165699493,0.0010525590202290526,0.12809201310313684,0.4182140377676628,1.3684686577744554,1.1232892072355616,1.1802032878187019,0.0,0.20326457351121507,0.48,34,14,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,5-4,5,4,0.0003250303972988191,1.6607914539252664,0.0003250303972988191,0.20258712471519089,0.4182140377676628,1.5356502416076974,1.2809166539979129,1.3431826946531327,0.0,0.22237871662578496,0.48,38,8,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,5-5,5,5,9.810064279101855e-05,1.5067683805566774,9.810064279101855e-05,0.3012948157256609,0.3012948157256609,1.379944718260444,1.193150224239266,1.258353955392843,0.0,0.23287046840563178,0.48,45,17,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,5-6,5,6,2.3838652551724666e-05,1.1771013584381935,2.3838652551724666e-05,0.16777820148025457,0.28049114650667645,1.012667224187812,0.8591331985280096,0.913450450596761,0.0,0.19399018595982617,0.48,48,34,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,6-0,6,0,0.0014238439194255786,1.262588832982797,0.0014238439194255786,0.0018375939607659347,0.4182140377676628,1.0981451753188145,0.7843209343554315,0.8368708355175307,0.0,0.1876782184360688,0.48,29,30,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,6-1,6,1,0.0013265488964760153,1.271532045193187,0.0013265488964760153,0.006455142600385427,0.4182140377676628,1.1074930611556042,0.9102241334507815,0.963188748320969,0.0,0.1891593388220982,0.48,30,29,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,6-2,6,2,0.0007391390269660171,1.2984407264934672,0.0007391390269660171,0.020790598054790367,0.4182140377676628,1.1364101260505934,0.9247823303955475,0.9772847156120602,0.0,0.1875085186304027,0.48,35,27,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,6-3,6,3,0.0003051504750915342,1.3710940748756753,0.0003051504750915342,0.05776825507370607,0.4182140377676628,1.2138021535941284,0.990606472963698,1.044502219621581,0.0,0.19248480949243893,0.48,39,24,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,6-4,6,4,9.956797210873944e-05,1.5111248434255882,9.956797210873944e-05,0.12809201310313684,0.4182140377676628,1.366972281026758,1.11984073322648,1.176518211918006,0.0,0.20241956675544998,0.48,44,15,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,6-5,6,5,2.7046191389798027e-05,1.6598975013075394,2.7046191389798027e-05,0.20258712471519089,0.4182140377676628,1.5351337996175225,1.2756886923842548,1.3370995334506315,0.0,0.2193244323799167,0.48,47,9,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,6-6,6,6,7.627891791284459e-06,1.5064969623036786,7.627891791284459e-06,0.3012948157256609,0.3012948157256609,1.3797796229332995,1.1893229299251624,1.253823010491249,0.0,0.23035743059316569,0.48,49,18,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo A,South Korea vs Czech Republic,South Korea,Czech Republic,7+ / otro,,,0.0017766903417096858,,,,,,,,,,,,,False,False,1-1,0.13506774734873198,1-0,1.9649192922100376,0.0017766903417096858
,Grupo B,Canada vs Bosnia and Herzegovina,Canada,Bosnia and Herzegovina,0-0,0,0,0.11676927122967681,1.5012516093622745,0.11676927122967681,0.2301887591346488,0.2301887591346488,1.2090680929414575,1.5469509308820806,1.697148754764283,0.0,0.5364207995792943,0.96265622532173,3,22,False,False,2-0,0.14472591093390402,1-0,2.7813457987310715,0.007614163087791281
,Grupo B,Canada vs Bosnia and Herzegovina,Canada,Bosnia and Herzegovina,0-1,0,1,0.061385262254239056,0.7351707079154954,0.061385262254239056,0.09452957830694216,0.12065192151296467,0.4517133588921708,0.9329428692073578,1.0788959085438747,0.0,0.5212608547732747,0.9722374974987993,6,29,False,False,2-0,0.14472591093390402,1-0,2.7813457987310715,0.007614163087791281
,Grupo B,Canada vs Bosnia and Herzegovina,Canada,Bosnia and Herzegovina,0-2,0,2,0.015380427991730105,0.4506588843090648,0.015380427991730105,0.021280917897490242,0.12065192151296467,0.2526781611217929,0.5180228730057681,0.6327387647933186,0.0,0.4096996135269661,0.7422338928294038,14,35,False,False,2-0,0.14472591093390402,1-0,2.7813457987310715,0.007614163087791281
,Grupo B,Canada vs Bosnia and Herzegovina,Canada,Bosnia and Herzegovina,0-3,0,3,0.003053305879406745,0.379160483979987,0.003053305879406745,0.004022400901436368,0.12065192151296467,0.2211743323742477,0.3141739413824571,0.3919036484946753,0.0,0.27760609682935067,0.5660405838731736,22,40,False,False,2-0,0.14472591093390402,1-0,2.7813457987310715,0.007614163087791281
,Grupo B,Canada vs Bosnia and Herzegovina,Canada,Bosnia and Herzegovina,0-4,0,4,0.000521149510289637,0.3648641364756977,0.000521149510289637,0.0006724617029673938,0.12065192151296467,0.21695946370297517,0.20648024631825174,0.26005926530223816,0.0,0.19135363922852294,0.48,30,44,False,False,2-0,0.14472591093390402,1-0,2.7813457987310715,0.007614163087791281
